"date_time","logger","durafet","v1","v2","v3","v4","durafet_temp","p_h","hobo_temp","diff_temp"
2023-04-09 15:46:50,"arduino","red",102.91,36,34.25,43.28,0.454257923344976,8.34687704923357,4.781,4.32674207665502
2023-04-09 15:47:10,"madgetech","green",130.4986,35.89426,-35.35484,41.86696,1.06127880162697,9.45803490809628,4.77,3.70872119837303
2023-04-09 15:47:20,"arduino","red",102.87,36,34.25,43.28,0.454257923344976,8.34614024248616,4.759,4.30474207665502
2023-04-09 15:47:40,"madgetech","green",130.5113,35.89464,-35.35424,41.85612,1.06360254441219,9.45823088367021,4.759,3.69539745558781
2023-04-09 15:47:50,"arduino","red",102.91,36,34.25,43.22,0.467656426878846,8.34671511014696,4.781,4.31334357312115
2023-04-09 15:48:10,"madgetech","green",130.52106,35.89462,-35.355,41.84536,1.06581401074561,9.45837463057612,4.759,3.69318598925439
2023-04-09 15:48:20,"arduino","red",102.91,36,34.25,43.19,0.474359126350673,8.34663410488478,4.781,4.30664087364933
2023-04-09 15:48:40,"madgetech","green",130.52682,35.89436,-35.35506,41.83676,1.06752314915094,9.45845295367308,4.77,3.70247685084906
2023-04-09 15:48:50,"arduino","red",102.87,36,34.25,43.19,0.474359126350673,8.34589735226523,4.77,4.29564087364933
2023-04-09 15:49:10,"madgetech","green",130.56494,35.89492,-35.35542,41.82926,1.06920271981061,9.45912649217927,4.738,3.66879728018939
2023-04-09 15:49:20,"arduino","red",102.91,36,34.25,43.16,0.481064126319365,8.34655307579056,4.748,4.26693587368064
2023-04-09 15:49:40,"madgetech","green",130.5808,35.89452,-35.35648,41.82546,1.06988959652787,9.45940691057266,4.759,3.68911040347213
2023-04-09 15:49:50,"arduino","red",102.94,36,34.25,43.12,0.490007707459204,8.3469975327663,4.727,4.2369922925408
2023-04-09 15:50:10,"madgetech","green",130.5851,35.89422,-35.35556,41.81942,1.07106206633756,9.45946704265882,4.727,3.65593793366244
2023-04-09 15:50:20,"arduino","red",103,36,34.25,43.09,0.496718081175624,8.34802147309014,4.727,4.23028191882438
2023-04-09 15:50:40,"madgetech","green",130.6211,35.89416,-35.3558,41.81842,1.0712537131394,9.46012558792667,4.706,3.6347462868606
2023-04-09 15:50:50,"arduino","red",103.03,36,34.25,43.09,0.496718081175624,8.3485739924062,4.716,4.21928191882438
2023-04-09 15:51:10,"madgetech","green",130.6241,35.89314,-35.35572,41.82216,1.07023821834039,9.46019709355431,4.716,3.64576178165961
2023-04-09 15:51:20,"arduino","red",103.06,36,34.25,43.06,0.503430760468128,8.34904533531637,4.706,4.20256923953187
2023-04-09 15:51:40,"madgetech","green",130.61212,35.89366,-35.356,41.82646,1.06947709109976,9.45998918423262,4.684,3.61452290890024
2023-04-09 15:51:50,"arduino","red",103.06,36,33.75,43.03,0.510145746863785,8.34896413499512,4.684,4.17385425313622
2023-04-09 15:52:10,"madgetech","green",130.64468,35.8927,-35.35668,41.83542,1.06740060726907,9.46062107503966,4.695,3.62759939273093
