date_time,v1,v2,v3,v4,date,time
45316.15626,49.97,34.25,-36,-7.94,1/25/24,3:45:01
45316.15973,49.97,34.25,-36,-7.94,1/25/24,3:50:01
45316.16321,50.03,34.25,-36,-7.97,1/25/24,3:55:01
45316.16668,50,34.25,-36,-7.97,1/25/24,4:00:01
45316.17015,49.91,34.25,-36,-7.97,1/25/24,4:05:01
45316.17362,49.91,34.25,-36,-7.97,1/25/24,4:10:01
45316.17709,50,34.25,-36,-7.97,1/25/24,4:15:01
45316.18057,50.03,34.25,-36,-7.94,1/25/24,4:20:01
45316.18404,50,34.25,-36,-7.94,1/25/24,4:25:01
45316.18751,49.94,34.25,-36,-7.97,1/25/24,4:30:01
45316.19098,49.94,34.25,-36,-7.97,1/25/24,4:35:01
45316.19446,50.06,34.25,-36,-7.97,1/25/24,4:40:01
45316.19793,50,34.25,-36,-8,1/25/24,4:45:01
45316.2014,50,34.25,-36,-7.97,1/25/24,4:50:01
45316.20487,50.03,34.25,-36,-7.97,1/25/24,4:55:01
45316.20834,50,34.25,-36,-7.97,1/25/24,5:00:01
45316.21182,49.97,34.25,-36,-7.97,1/25/24,5:05:01
45316.21529,50.03,34.25,-36,-7.97,1/25/24,5:10:01
45316.21876,50.03,34.25,-36,-7.97,1/25/24,5:15:01
45316.22223,50,34.25,-36,-7.91,1/25/24,5:20:01
45316.22571,50.03,34.25,-36,-7.94,1/25/24,5:25:01
45316.22918,50.09,34.25,-36,-7.94,1/25/24,5:30:01
45316.23265,50.06,34.25,-36,-7.94,1/25/24,5:35:01
45316.23612,50.06,34.25,-36,-7.94,1/25/24,5:40:01
45316.23959,50.03,34.25,-36,-7.94,1/25/24,5:45:01
45316.24307,50.09,34.25,-36,-7.94,1/25/24,5:50:01
45316.24654,50.13,34.25,-36,-7.94,1/25/24,5:55:01
45316.25001,50.13,34.25,-36,-7.94,1/25/24,6:00:01
45316.25348,50.16,34.25,-36,-7.91,1/25/24,6:05:01
45316.25696,50.16,34.25,-36,-7.94,1/25/24,6:10:01
45316.26043,50.22,34.25,-36,-7.91,1/25/24,6:15:01
45316.2639,50.19,34.25,-36,-7.91,1/25/24,6:20:01
45316.26737,50.19,34.25,-36,-7.94,1/25/24,6:25:01
45316.27084,50.22,34.25,-36,-7.94,1/25/24,6:30:01
45316.27432,50.16,34.25,-36,-7.91,1/25/24,6:35:01
45316.27779,50.16,34.25,-36,-7.91,1/25/24,6:40:01
45316.28126,50.16,34.25,-36,-7.91,1/25/24,6:45:01
45316.28473,50.19,34.25,-36,-7.91,1/25/24,6:50:01
45316.28821,50.22,34.25,-36,-7.91,1/25/24,6:55:01
45316.29168,50.16,34.25,-36,-7.87,1/25/24,7:00:01
45316.29515,50.16,34.25,-36,-7.87,1/25/24,7:05:01
45316.29862,50.19,34.25,-36,-7.9,1/25/24,7:10:01
45316.30209,50.22,34.25,-36,-7.93,1/25/24,7:15:01
45316.30557,50.22,34.25,-36,-7.93,1/25/24,7:20:01
45316.30904,50.25,34.25,-36,-7.93,1/25/24,7:25:01
45316.31251,50.28,34.25,-36,-7.93,1/25/24,7:30:01
45316.31598,50.31,34.25,-36,-7.96,1/25/24,7:35:01
45316.31946,50.31,34.25,-36,-7.96,1/25/24,7:40:01
45316.32293,50.34,34.25,-36,-7.96,1/25/24,7:45:01
45316.3264,50.31,34.25,-36,-8,1/25/24,7:50:01
45316.32987,50.38,34.25,-36,-7.97,1/25/24,7:55:01
45316.33334,50.22,34.25,-36,-7.97,1/25/24,8:00:01
45316.33682,50.31,34.25,-36,-8,1/25/24,8:05:01
45316.34029,50.31,34.25,-36,-8,1/25/24,8:10:01
45316.34376,50.34,34.25,-36,-8,1/25/24,8:15:01
45316.34723,50.38,34.25,-36,-8.03,1/25/24,8:20:01
45316.35071,50.38,34.25,-36,-8,1/25/24,8:25:01
45316.35418,50.44,34.25,-36,-8,1/25/24,8:30:01
45316.35765,50.44,34.25,-36,-8,1/25/24,8:35:01
45316.36112,50.41,34.5,-36,-8.03,1/25/24,8:40:01
45316.36459,50.41,34,-36,-8.06,1/25/24,8:45:01
45316.36807,50.47,34.25,-36,-8.03,1/25/24,8:50:01
45316.37154,50.41,34.25,-36,-8.03,1/25/24,8:55:01
45316.37501,50.47,34,-36,-8.06,1/25/24,9:00:01
45316.37848,50.5,34.25,-36,-8.06,1/25/24,9:05:01
45316.38196,50.5,34,-36,-8.06,1/25/24,9:10:01
45316.38543,50.5,34.25,-36,-8.06,1/25/24,9:15:01
45316.3889,50.5,34.25,-36,-8.06,1/25/24,9:20:01
45316.39237,50.5,34.25,-36,-8.06,1/25/24,9:25:01
45316.39584,50.5,34.25,-36,-8.09,1/25/24,9:30:01
45316.39932,50.53,34.25,-36,-8.06,1/25/24,9:35:01
45316.40279,50.53,34.25,-36,-8.09,1/25/24,9:40:01
45316.40626,50.53,34.25,-36,-8.12,1/25/24,9:45:01
45316.40973,50.5,34,-36,-8.15,1/25/24,9:50:01
45316.41321,50.5,34.25,-36,-8.15,1/25/24,9:55:01
45316.41668,50.5,34,-36,-8.12,1/25/24,10:00:01
45316.42015,50.53,34,-36,-8.12,1/25/24,10:05:01
45316.42362,50.53,34,-36,-8.15,1/25/24,10:10:01
45316.42709,50.53,34.25,-36,-8.16,1/25/24,10:15:01
45316.43057,50.5,34,-36,-8.12,1/25/24,10:20:01
45316.43404,50.53,34,-36,-8.12,1/25/24,10:25:01
45316.43751,50.53,34,-36,-8.16,1/25/24,10:30:01
45316.44098,50.5,34.25,-36,-8.16,1/25/24,10:35:01
45316.44446,50.5,34,-36,-8.16,1/25/24,10:40:01
45316.44793,50.5,34.25,-36,-8.16,1/25/24,10:45:01
45316.4514,50.5,34.25,-36,-8.19,1/25/24,10:50:01
45316.45487,50.59,34,-36,-8.19,1/25/24,10:55:01
45316.45834,50.53,34,-36,-8.19,1/25/24,11:00:01
45316.46182,50.53,34.25,-36,-8.19,1/25/24,11:05:01
45316.46529,50.59,34.25,-36,-8.19,1/25/24,11:10:01
45316.46876,50.59,34,-36,-8.22,1/25/24,11:15:01
45316.47223,50.56,34.25,-36,-8.22,1/25/24,11:20:01
45316.47571,50.47,34.25,-36,-8.22,1/25/24,11:25:01
45316.47918,50.5,34.25,-36,-8.19,1/25/24,11:30:01
45316.48265,50.53,34,-36,-8.22,1/25/24,11:35:01
45316.48612,50.5,34,-36,-8.22,1/25/24,11:40:01
45316.48959,50.53,34,-36,-8.22,1/25/24,11:45:01
45316.49307,50.47,34,-36,-8.22,1/25/24,11:50:01
