"trisdata.date_time","omegas_temp_tris.durafet","omegas_temp_tris.v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff"
2024-01-25 13:03:31,18.7906454133001,0.07125,8.29053828673136,291.9406454133,0.0579266094350258,-0.3765772041133,7.73094107321458,0.559597213516784,0.0166166301904696,0.00170695911101593
2024-01-25 13:04:01,18.8072761574644,0.07125,8.29000188115788,291.957276157464,0.0579299092928461,-0.376593834857464,7.73078777999692,0.559214101160957,0.049849913273988,0.00149545314554267
2024-01-25 13:04:31,18.8072761574644,0.07125,8.29000188115788,291.957276157464,0.0579299092928461,-0.376593834857464,7.73078777999692,0.559214101160957,0.0332473743547439,0.00134232614716545
2024-01-25 13:05:01,18.8239210383587,0.07122,8.28946506935455,291.973921038359,0.057933211955664,-0.376610479738359,7.73011653628114,0.559348533073408,0.033275625058593,0.00186033033797361
2024-01-25 13:05:31,18.8072761574644,0.07122,8.29000188115788,291.957276157464,0.0579299092928461,-0.376593834857464,7.73026991279557,0.559731968362308,0.0166307441642743,0.000671160419008388
2024-01-25 13:06:01,18.8405800787933,0.07125,8.28892785069291,291.990580078793,0.0579365174280057,-0.376627138778793,7.73048085493478,0.558446995758131,0.0499346654931401,0.000460218279794589
2024-01-25 13:06:31,18.8239210383587,0.07122,8.28946506935455,291.973921038359,0.057933211955664,-0.376610479738359,7.73011653628114,0.559348533073408,0.0166448808943187,0.000671243715779646
2024-01-25 13:07:01,18.8405800787933,0.07125,8.28892785069291,291.990580078793,0.0579365174280057,-0.376627138778793,7.73048085493478,0.558446995758131,0.0333039213288657,0.000306925062137253
2024-01-25 13:07:31,18.8405800787933,0.07122,8.28892785069291,291.990580078793,0.0579365174280057,-0.376627138778793,7.72996304680044,0.558964803892478,0.016659040434547,0.000153489480704927
2024-01-25 13:08:01,18.8405800787933,0.07122,8.28892785069291,291.990580078793,0.0579365174280057,-0.376627138778793,7.72996304680044,0.558964803892478,0.0333039213288657,0.000306865995133521
2024-01-25 13:08:31,18.8572533016322,0.07122,8.28839022454264,292.007253301632,0.0579398257144077,-0.376643812001632,7.7298094441845,0.558580780358141,0.0166732228389606,0.000671410750285872
2024-01-25 13:09:01,18.8572533016322,0.07122,8.28839022454264,292.007253301632,0.0579398257144077,-0.376643812001632,7.7298094441845,0.558580780358141,0.0333322632735076,0.00030709209664348
2024-01-25 13:09:31,18.8572533016322,0.07116,8.28839022454264,292.007253301632,0.0579398257144077,-0.376643812001632,7.7287738870481,0.559616337494536,0.0166732228389606,0.00170696788668057
2024-01-25 13:10:01,18.8795063665555,0.07119,8.2876727547125,292.029506366555,0.0579442411482323,-0.376666065066555,7.72908672530295,0.55858602940955,0.0389262877622514,0.000876321497482735
2024-01-25 13:10:31,18.8795063665555,0.07112,8.2876727547125,292.029506366555,0.0579442411482323,-0.376666065066555,7.72787866737325,0.559794087339257,0.0389262877622514,0.00208437942719009
2024-01-25 13:11:01,18.8962127708927,0.07112,8.28713417529656,292.046212770893,0.0579475560184784,-0.376682771470893,7.72772489883951,0.559409276457049,0.038959469260476,0.0020845453449887
2024-01-25 13:11:31,18.8962127708927,0.07116,8.28713417529656,292.046212770893,0.0579475560184784,-0.376682771470893,7.72841517816703,0.558718997129526,0.038959469260476,0.00139426601746617
2024-01-25 13:12:01,18.8962127708927,0.07112,8.28713417529656,292.046212770893,0.0579475560184784,-0.376682771470893,7.72772489883951,0.559409276457049,0.038959469260476,0.001048988208594
2024-01-25 13:12:31,18.9129334342409,0.07112,8.28659518628081,292.062933434241,0.0579508737179851,-0.376699492134241,7.72757101667753,0.559024169603277,0.0334270676853521,0.00151570862542449
2024-01-25 13:13:01,18.9129334342409,0.07109,8.28659518628081,292.062933434241,0.0579508737179851,-0.376699492134241,7.72705333682086,0.559541849459944,0.0334270676853521,0.000825330552384429
2024-01-25 13:13:31,18.9129334342409,0.07109,8.28659518628081,292.062933434241,0.0579508737179851,-0.376699492134241,7.72705333682086,0.559541849459944,0.0167206633481669,0.000671562018647265
2024-01-25 13:14:01,18.9296683797002,0.07106,8.28605578702889,292.0796683797,0.0579541942513358,-0.3767162270797,7.72638172032526,0.559674066703629,0.0334556088075146,0.00203345784177422
2024-01-25 13:14:31,18.9464176304261,0.07106,8.28551597690256,292.096417630426,0.0579575176231252,-0.376732976330426,7.72622766976058,0.559288307141979,0.0502048595333804,0.0014972290789288
2024-01-25 13:15:01,18.9464176304261,0.07106,8.28551597690256,292.096417630426,0.0579575176231252,-0.376732976330426,7.72622766976058,0.559288307141979,0.0334841961852135,0.00134334691694882
2024-01-25 13:15:31,18.9464176304261,0.07106,8.28551597690256,292.096417630426,0.0579575176231252,-0.376732976330426,7.72622766976058,0.559288307141979,0.0334841961852135,0.000825667060281532
2024-01-25 13:16:01,18.9464176304261,0.07103,8.28551597690256,292.096417630426,0.0579575176231252,-0.376732976330426,7.72571004924765,0.559805927654906,0.0334841961852135,0.00134328757320823
2024-01-25 13:16:31,18.9631812096289,0.07103,8.28497575526239,292.113181209629,0.0579608438379585,-0.376749739909629,7.72555591429086,0.559419840971534,0.033512829928668,0.000825806034397303
2024-01-25 13:17:01,18.9631812096289,0.07103,8.28497575526239,292.113181209629,0.0579608438379585,-0.376749739909629,7.72555591429086,0.559419840971534,0.0167635792028022,0.000671755469720203
2024-01-25 13:17:31,18.9799591405742,0.07103,8.28443512146748,292.129959140574,0.057964172900452,-0.376766517840574,7.72540166508754,0.559033456379942,0.0335415101480976,0.000826004673040615
2024-01-25 13:18:01,18.9799591405742,0.071,8.28443512146748,292.129959140574,0.057964172900452,-0.376766517840574,7.72488410400629,0.55955101746119,0.0335415101480976,0.00134356575428818
2024-01-25 13:18:31,18.9799591405742,0.071,8.28443512146748,292.129959140574,0.057964172900452,-0.376766517840574,7.72488410400629,0.55955101746119,0.0335415101480976,0.000825945241361481
2024-01-25 13:19:01,18.9967514465833,0.07097,8.28389407487515,292.146751446583,0.0579675048152333,-0.376783310146583,7.72421223880104,0.559681836074108,0.0335702369544038,0.00134367548981817
2024-01-25 13:19:31,18.9967514465833,0.07097,8.28389407487515,292.146751446583,0.0579675048152333,-0.376783310146583,7.72421223880104,0.559681836074108,0.0335702369544038,0.00134367548981817
2024-01-25 13:20:01,19.0191635895511,0.07103,8.28317203617627,292.169163589551,0.0579719518131854,-0.376805722289551,7.72504130502111,0.558130731155156,0.0392044489769319,0.000360360066427923
2024-01-25 13:20:31,19.0191635895511,0.07097,8.28317203617627,292.169163589551,0.0579719518131854,-0.376805722289551,7.72400632175553,0.55916571442074,0.0392044489769319,0.000877782250764625
2024-01-25 13:21:01,19.0359895283816,0.07097,8.28263002388314,292.185989528382,0.0579752904013619,-0.376822548228382,7.72385175008735,0.558778273795794,0.0560303878074251,0.00103235391894252
2024-01-25 13:21:31,19.0359895283816,0.07094,8.28263002388314,292.185989528382,0.0579752904013619,-0.376822548228382,7.72333428825504,0.559295735628107,0.0392380817983167,0.000877950546005479
