Date,Time,J1 (mV),J1 oversampled mean (mV),J1 oversampled mean,J1 oversampled min,J1 oversampled max,J1 oversampled sd,J2+ (mV),J3 (mV),J4+ (mV),J4+ oversampled mean (mV),J4+ oversampled mean,J4+ oversampled min,J4+ oversampled max,J4+ oversampled sd,J4- (mV),J4- oversampled mean (mV),J4- oversampled mean,J4- oversampled min,J4- oversampled max,J4- oversampled sd
4/11/23,16:23:45,74.62,74.62,2388,2380,2397,4.02,34,-36,32.19,32.22,1031,1029,1034,1.07,51.63,51.59,1651,1650,1654,0.8
4/11/23,16:24:00,74.59,74.62,2388,2379,2398,4.12,34,-36,32.22,32.22,1031,1029,1035,1.17,51.63,51.59,1651,1650,1654,0.98
4/11/23,16:24:15,74.69,74.59,2387,2377,2397,4.15,34,-36,32.22,32.22,1031,1029,1034,1.33,51.66,51.59,1651,1650,1654,1.29
4/11/23,16:24:30,74.56,74.62,2388,2377,2401,4.35,34,-36,32,32.22,1031,1029,1034,1.03,51.59,51.59,1651,1651,1653,0.98
4/11/23,16:24:45,74.37,74.62,2388,2379,2399,4.01,34,-35.75,32.19,32.22,1031,1029,1034,1.18,51.63,51.59,1651,1650,1653,0.86
4/11/23,16:25:00,74.69,74.59,2387,2378,2398,4.29,34,-36,32.22,32.22,1031,1029,1034,1.15,51.59,51.59,1651,1651,1653,0.94
4/11/23,16:25:15,74.47,74.59,2387,2378,2397,4.13,34,-36,32.16,32.22,1031,1029,1034,1.08,51.56,51.59,1651,1650,1654,0.84
4/11/23,16:25:30,74.44,74.62,2388,2380,2398,4.17,33.5,-36,32.19,32.22,1031,1029,1034,1.05,51.63,51.59,1651,1651,1653,0.94
4/11/23,16:25:45,74.69,74.59,2387,2378,2398,4.27,34.25,-36,32.19,32.22,1031,1029,1034,0.97,51.63,51.59,1651,1650,1653,0.89
4/11/23,16:26:00,74.5,74.59,2387,2378,2397,4.18,34,-36,32.25,32.22,1031,1030,1034,1.09,51.63,51.59,1651,1651,1653,1.04
4/11/23,16:26:15,74.62,74.66,2389,2380,2399,4.29,33.75,-36,32.19,32.22,1031,1029,1034,0.97,51.59,51.59,1651,1650,1653,0.85
4/11/23,16:26:30,74.44,74.62,2388,2378,2399,4.33,34,-36,32.22,32.22,1031,1029,1034,1.21,51.63,51.59,1651,1650,1653,0.99
4/11/23,16:26:45,74.69,74.59,2387,2379,2397,3.95,34,-36,32.22,32.22,1031,1029,1034,0.93,51.59,51.59,1651,1650,1653,0.85
4/11/23,16:27:00,74.62,74.59,2387,2378,2397,4.36,34,-36,32.16,32.22,1031,1029,1034,1.19,51.59,51.59,1651,1651,1653,0.99
4/11/23,16:27:15,74.37,74.59,2387,2379,2397,4.11,34,-36,32.22,32.22,1031,1029,1034,0.93,51.38,51.59,1651,1650,1654,0.9
4/11/23,16:27:30,74.62,74.59,2387,2380,2397,4.16,34,-36,32.22,32.22,1031,1029,1034,1.18,51.63,51.59,1651,1650,1653,1.01
4/11/23,16:27:45,74.62,74.59,2387,2378,2398,4.26,34,-36,32.19,32.25,1032,1028,1035,0.9,51.63,51.63,1652,1650,1654,0.76
4/11/23,16:28:00,74.5,74.62,2388,2376,2398,4.14,34,-36,32.19,32.22,1031,1029,1034,1.14,51.63,51.59,1651,1650,1653,1.06
4/11/23,16:28:15,74.78,74.62,2388,2379,2400,4.49,33.5,-36,32.19,32.22,1031,1029,1034,1.25,51.59,51.63,1652,1649,1654,0.74
4/11/23,16:28:30,74.44,74.62,2388,2380,2397,4.04,34,-36,32.25,32.22,1031,1029,1034,1.2,51.59,51.59,1651,1651,1653,0.95
4/11/23,16:28:45,74.62,74.59,2387,2379,2396,4.12,34,-36,32.22,32.25,1032,1029,1034,0.96,51.59,51.59,1651,1649,1654,1.25
4/11/23,16:29:00,74.53,74.62,2388,2377,2400,4.43,34,-36,32.19,32.22,1031,1029,1034,1.28,51.59,51.59,1651,1650,1653,1.05
4/11/23,16:29:15,74.56,74.59,2387,2379,2397,4.26,34,-36,32.25,32.22,1031,1028,1034,1.32,51.56,51.63,1652,1650,1654,0.94
4/11/23,16:29:30,74.62,74.62,2388,2377,2397,4.09,34.25,-36,32.19,32.22,1031,1029,1034,1.21,51.63,51.59,1651,1650,1653,0.98
4/11/23,16:29:45,74.41,74.62,2388,2378,2398,4.6,34,-36,32.22,32.22,1031,1028,1035,1.41,51.66,51.63,1652,1650,1654,0.94
4/11/23,16:30:00,74.5,74.62,2388,2380,2398,4.01,34,-36,32.25,32.22,1031,1029,1034,1.19,51.59,51.59,1651,1651,1653,1.01
4/11/23,16:30:15,74.69,74.59,2387,2380,2396,3.87,34.25,-36,32.16,32.25,1032,1030,1034,0.9,51.63,51.63,1652,1649,1654,0.94
4/11/23,16:30:30,74.41,74.62,2388,2380,2397,4.1,34,-36,32.22,32.22,1031,1029,1036,1.24,51.63,51.59,1651,1650,1653,1.01
4/11/23,16:30:45,74.87,74.66,2389,2379,2401,4.34,34.25,-36,32.22,32.25,1032,1030,1035,0.98,51.66,51.63,1652,1650,1654,0.83
4/11/23,16:31:00,74.44,74.62,2388,2379,2400,4.39,34,-36,32.22,32.22,1031,1030,1035,1.3,51.41,51.59,1651,1651,1653,1.02
4/11/23,16:31:15,74.72,74.66,2389,2379,2399,4.22,34,-36,32.19,32.25,1032,1029,1035,0.99,51.66,51.63,1652,1650,1654,0.94
4/11/23,16:31:30,74.62,74.59,2387,2378,2397,4.4,34,-36,32.25,32.22,1031,1030,1034,1.31,51.59,51.59,1651,1651,1653,1.09
4/11/23,16:31:45,74.53,74.62,2388,2378,2399,4.41,34.25,-36,32.25,32.25,1032,1029,1036,1,51.59,51.63,1652,1650,1654,0.77
4/11/23,16:32:00,74.53,74.59,2387,2378,2399,4.2,33.25,-36,32.22,32.25,1032,1029,1035,0.99,51.59,51.59,1651,1651,1653,0.99
4/11/23,16:32:15,74.56,74.66,2389,2378,2403,4.7,34,-36,32.25,32.25,1032,1029,1036,1.18,51.66,51.63,1652,1650,1654,0.89
4/11/23,16:32:30,74.44,74.62,2388,2379,2398,4.12,34.25,-36,32.22,32.25,1032,1030,1035,0.97,51.59,51.59,1651,1651,1653,1.09
4/11/23,16:32:45,74.72,74.62,2388,2379,2399,4.46,34,-36,32.25,32.25,1032,1030,1035,0.97,51.63,51.63,1652,1650,1654,1
4/11/23,16:33:00,74.5,74.62,2388,2379,2399,4.54,34,-36,32.16,32.25,1032,1029,1035,1.04,51.63,51.59,1651,1651,1653,1.04
4/11/23,16:33:15,74.72,74.59,2387,2377,2397,4.33,34,-36,32.28,32.25,1032,1029,1036,1,51.56,51.59,1651,1650,1654,0.94
4/11/23,16:33:30,74.37,74.62,2388,2378,2398,4.3,34,-36,32.25,32.25,1032,1030,1035,0.91,51.63,51.59,1651,1651,1653,1.07
4/11/23,16:33:45,74.69,74.62,2388,2379,2398,4.17,34.25,-36,32.25,32.25,1032,1029,1035,0.93,51.38,51.59,1651,1650,1654,0.98
4/11/23,16:34:00,74.44,74.62,2388,2379,2399,4.41,34,-36,32.22,32.25,1032,1030,1035,0.89,51.63,51.59,1651,1650,1653,1.08
4/11/23,16:34:15,74.75,74.66,2389,2379,2400,4.41,34,-36,32.25,32.25,1032,1030,1034,0.83,51.63,51.59,1651,1650,1654,1.31
4/11/23,16:34:30,74.41,74.62,2388,2378,2400,4.34,34,-36,32.22,32.25,1032,1029,1035,1.03,51.63,51.59,1651,1651,1653,1.1
4/11/23,16:34:45,74.5,74.62,2388,2379,2399,4.26,33.5,-36,32.19,32.25,1032,1030,1035,0.88,51.66,51.59,1651,1650,1654,1.02
4/11/23,16:35:00,74.72,74.62,2388,2379,2398,4.48,34,-36,32.25,32.25,1032,1029,1035,0.96,51.59,51.63,1652,1651,1653,0.46
4/11/23,16:35:15,74.47,74.62,2388,2380,2398,4.19,34.25,-36,32.19,32.25,1032,1029,1035,1.03,51.66,51.63,1652,1650,1654,0.95
4/11/23,16:35:30,74.41,74.62,2388,2379,2398,4.24,33.75,-36,32.25,32.25,1032,1030,1035,1.03,51.66,51.59,1651,1650,1653,1.08
4/11/23,16:35:45,74.69,74.66,2389,2380,2401,4.41,34,-36,32.28,32.25,1032,1029,1035,1.02,51.63,51.63,1652,1650,1654,0.91
4/11/23,16:36:00,74.47,74.66,2389,2381,2399,4.08,34,-36,32.19,32.25,1032,1029,1035,0.97,51.63,51.59,1651,1651,1653,1.14
4/11/23,16:36:15,74.66,74.66,2389,2378,2401,4.58,34.25,-36,32.22,32.22,1031,1030,1035,1.27,51.63,51.59,1651,1650,1654,1
4/11/23,16:36:30,74.53,74.62,2388,2377,2399,4.42,34,-36,32.25,32.25,1032,1028,1034,0.94,51.63,51.63,1652,1651,1653,0.48
4/11/23,16:36:45,74.5,74.62,2388,2378,2400,4.53,34.25,-36,32.19,32.25,1032,1030,1035,0.86,51.63,51.59,1651,1651,1653,0.99
4/11/23,16:37:00,74.56,74.62,2388,2379,2397,4.04,34,-36,32.25,32.25,1032,1029,1034,0.96,51.63,51.59,1651,1650,1653,1.09
4/11/23,16:37:15,74.75,74.59,2387,2379,2399,4.1,34,-36,32.19,32.22,1031,1029,1035,1.34,51.63,51.59,1651,1650,1653,0.86
4/11/23,16:37:30,74.59,74.59,2387,2377,2396,4.26,34,-36,32.25,32.25,1032,1030,1035,0.84,51.38,51.59,1651,1650,1653,1.13
4/11/23,16:37:45,74.5,74.62,2388,2378,2400,4.22,34,-36,32.16,32.25,1032,1030,1035,0.85,51.59,51.59,1651,1650,1653,0.97
4/11/23,16:38:00,74.5,74.62,2388,2377,2400,4.3,34,-36,32.25,32.25,1032,1029,1034,0.85,51.63,51.59,1651,1651,1653,1.11
4/11/23,16:38:15,74.62,74.59,2387,2378,2397,4.28,34,-36,32.22,32.22,1031,1029,1034,1.25,51.63,51.59,1651,1651,1654,0.91
4/11/23,16:38:30,74.59,74.62,2388,2379,2397,3.87,33.75,-36,32.19,32.25,1032,1029,1034,0.96,51.59,51.63,1652,1651,1653,0.45
4/11/23,16:38:45,74.59,74.59,2387,2378,2398,4.16,34,-36,32.22,32.25,1032,1030,1034,0.88,51.63,51.59,1651,1651,1653,1.07
4/11/23,16:39:00,74.66,74.62,2388,2379,2397,4.29,34,-36,32.19,32.25,1032,1030,1035,0.94,51.63,51.63,1652,1650,1653,0.52
4/11/23,16:39:15,74.69,74.66,2389,2380,2398,4.17,34.25,-36,32.25,32.22,1031,1030,1034,1.3,51.59,51.59,1651,1650,1653,1.02
4/11/23,16:39:30,74.78,74.62,2388,2378,2398,4.31,34,-36,32.22,32.25,1032,1030,1035,0.97,51.63,51.63,1652,1651,1653,0.53
4/11/23,16:39:45,74.72,74.62,2388,2379,2400,4.56,34.25,-36,32.22,32.22,1031,1030,1035,1.35,51.63,51.59,1651,1650,1654,1.02
